228	mixed
229	objective
230	objective
231	objective
232	negative
233	objective
234	negative
235	objective
236	positive
237	negative
238	negative
239	objective
240	objective
241	objective
242	objective
243	negative
244	objective
245	negative
246	objective
247	negative
248	objective
249	positive
250	negative
251	objective
252	positive
253	objective
254	negative
255	negative
256	objective
257	mixed
258	objective
259	objective
260	negative
261	objective
262	negative
263	objective
264	negative
265	negative
266	objective
267	objective
268	objective
269	negative
270	objective
271	objective
272	objective
273	negative
274	negative
275	negative
276	objective
277	negative
278	negative
279	negative
280	negative
281	objective
282	objective
283	objective
284	objective
285	objective
286	negative
287	objective
288	negative
289	negative
290	objective
291	negative
292	objective
293	objective
294	negative
295	objective
296	positive
297	negative
298	positive
299	objective
300	objective
301	objective
302	objective
303	positive
304	objective
305	negative
306	objective
307	mixed
308	objective
309	negative
310	mixed
311	mixed
312	objective
313	mixed
314	negative
315	objective
316	positive
317	negative
318	objective
319	positive
320	objective
321	negative
322	positive
323	positive
324	positive
325	positive
326	positive
327	positive
328	objective
329	positive
330	mixed
331	positive
332	objective
333	objective
334	positive
335	mixed
336	objective
337	negative
338	objective
339	objective
340	objective
341	positive
342	positive
343	objective
344	objective
345	positive
346	positive
347	negative
348	objective
349	objective
350	negative
351	negative
352	negative
353	negative
354	negative
355	objective
356	objective
357	objective
358	positive
359	objective
360	mixed
361	negative
362	negative
363	negative
364	negative
365	mixed
366	positive
367	positive
368	mixed
369	negative
370	objective
371	negative
372	negative
373	negative
374	negative
375	negative
376	mixed
377	objective
378	negative
379	negative
380	negative
381	objective
382	objective
383	negative
384	objective
385	negative
386	negative
387	negative
388	positive
389	negative
390	objective
391	objective
392	objective
393	negative
394	objective
395	objective
396	negative
397	negative
398	negative
399	negative
400	objective
401	negative
402	negative
403	negative
404	negative
405	negative
406	objective
407	negative
408	objective
409	objective
410	negative
411	negative
412	objective
413	negative
414	objective
415	negative
416	negative
417	objective
418	negative
419	objective
420	negative
421	objective
422	mixed
423	negative
424	objective
425	objective
426	objective
427	objective
428	mixed
429	objective
430	objective
431	negative
432	negative
433	negative
434	objective
435	negative
436	negative
437	objective
438	negative
439	positive
440	objective
441	objective
442	objective
443	negative
444	objective
445	objective
446	positive
447	objective
448	objective
449	objective
450	objective
451	negative
452	negative
453	negative
454	objective
455	negative
456	negative
457	negative
458	objective
459	negative
460	negative
461	objective
462	objective
463	objective
464	objective
465	negative
466	negative
467	objective
468	objective
469	objective
470	objective
471	objective
472	objective
473	negative
474	negative
475	objective
476	negative
477	negative
478	negative
479	objective
480	negative
481	objective
482	negative
483	objective
484	positive
485	negative
486	objective
487	objective
488	objective
489	negative
490	negative
491	objective
492	negative
493	objective
494	objective
495	objective
496	objective
497	objective
498	objective
499	objective
500	objective
501	objective
502	objective
503	negative
504	objective
505	objective
506	negative
507	objective
508	objective
509	negative
510	negative
511	objective
512	objective
513	objective
514	objective
515	objective
516	objective
517	objective
518	negative
519	negative
520	objective
521	objective
522	negative
523	objective
524	objective
525	objective
526	objective
527	objective
528	negative
529	objective
530	objective
531	objective
532	objective
533	negative
534	objective
535	negative
536	mixed
537	objective
538	negative
539	negative
540	objective
541	positive
542	objective
543	objective
544	objective
545	objective
546	objective
547	positive
548	objective
549	negative
550	negative
551	negative
552	objective
553	objective
554	objective
555	objective
556	mixed
557	objective
558	objective
559	mixed
560	objective
561	objective
562	objective
563	objective
564	negative
565	objective
566	objective
567	objective
568	negative
569	objective
570	negative
571	negative
572	negative
573	objective
574	negative
575	objective
576	positive
577	objective
578	negative
579	objective
580	objective
581	negative
582	objective
583	objective
584	negative
585	objective
586	negative
587	objective
588	negative
589	negative
590	objective
591	objective
592	positive
593	objective
594	objective
595	negative
596	objective
597	negative
598	objective
599	negative
600	objective
601	objective
602	negative
603	objective
604	objective
605	objective
606	objective
607	objective
608	negative
609	negative
610	negative
611	objective
612	objective
613	objective
614	negative
615	objective
616	objective
617	objective
618	negative
619	negative
620	mixed
621	objective
622	objective
623	negative
624	negative
625	objective
626	mixed
627	positive
628	positive
629	positive
630	negative
631	negative
632	negative
633	negative
634	objective
635	objective
636	objective
637	objective
638	objective
639	objective
640	mixed
641	negative
642	mixed
643	positive
644	negative
645	objective
646	objective
647	negative
648	negative
649	negative
650	objective
651	negative
652	objective
653	objective
654	negative
655	objective
656	objective
657	objective
658	objective
659	objective
660	objective
661	objective
662	negative
663	objective
664	objective
665	negative
666	negative
667	negative
668	objective
669	negative
670	objective
671	negative
672	negative
673	negative
674	positive
675	objective
676	objective
677	mixed
678	objective
679	objective
680	objective
681	objective
682	objective
683	negative
684	negative
685	objective
686	negative
687	negative
688	objective
689	objective
690	objective
691	objective
692	negative
693	negative
694	negative
695	mixed
696	objective
697	objective
698	objective
699	negative
700	objective
701	objective
702	negative
703	objective
704	negative
705	objective
706	negative
707	objective
708	negative
709	negative
710	negative
711	objective
712	objective
713	negative
714	positive
715	negative
716	objective
717	negative
718	negative
719	negative
720	positive
721	objective
722	negative
723	objective
724	negative
725	negative
726	objective
727	objective
728	negative
729	negative
730	negative
731	negative
732	negative
733	mixed
734	negative
735	negative
736	positive
737	objective
738	objective
739	mixed
740	negative
741	objective
742	objective
743	objective
744	negative
745	objective
746	objective
747	objective
748	objective
749	objective
750	negative
751	mixed
752	negative
753	objective
754	objective
755	objective
756	objective
757	objective
758	objective
759	negative
760	objective
761	positive
762	objective
763	objective
764	objective
765	positive
766	negative
767	mixed
768	objective
769	negative
770	negative
771	negative
772	objective
773	negative
774	objective
775	objective
776	positive
777	objective
778	objective
779	positive
780	objective
781	objective
782	negative
783	mixed
784	objective
785	objective
786	objective
787	mixed
788	objective
789	negative
790	objective
791	negative
792	negative
793	objective
794	negative
795	positive
796	negative
797	negative
798	negative
799	negative
800	negative
801	negative
802	negative
803	positive
804	mixed
805	negative
806	objective
807	objective
808	negative
809	objective
810	positive
811	negative
812	positive
813	negative
814	positive
815	positive
816	positive
817	positive
818	negative
819	positive
820	negative
821	positive
822	negative
823	negative
824	positive
825	negative
826	negative
827	positive
828	positive
829	objective
830	positive
831	negative
832	negative
833	negative
834	objective
835	positive
836	negative
837	positive
838	positive
839	mixed
840	objective
841	positive
842	positive
843	mixed
844	objective
845	negative
846	negative
847	positive
848	negative
849	negative
850	negative
851	negative
852	mixed
853	positive
854	objective
855	positive
856	mixed
857	positive
858	negative
859	negative
860	negative
861	negative
862	negative
863	positive
864	positive
865	positive
866	objective
867	objective
868	mixed
869	objective
870	mixed
871	mixed
872	positive
873	negative
874	positive
875	mixed
876	positive
877	positive
878	positive
879	positive
880	negative
881	mixed
882	negative
883	negative
884	positive
885	positive
886	positive
887	positive
888	negative
889	objective
890	positive
891	objective
892	objective
893	negative
894	positive
895	positive
896	mixed
897	positive
898	negative
899	negative
900	positive
901	positive
902	negative
903	objective
904	objective
905	positive
906	negative
907	mixed
908	objective
909	positive
910	positive
911	positive
912	negative
913	negative
914	objective
915	negative
916	negative
917	objective
918	mixed
919	negative
920	negative
921	negative
922	positive
923	objective
924	negative
925	positive
926	positive
927	negative
928	positive
929	objective
930	positive
931	mixed
932	objective
933	negative
934	positive
935	positive
936	positive
937	mixed
938	negative
939	negative
940	positive
941	positive
942	positive
943	positive
944	negative
945	negative
946	negative
947	positive
948	positive
949	positive
950	negative
951	mixed
952	negative
953	positive
954	negative
955	negative
956	positive
957	negative
958	negative
959	mixed
960	negative
961	positive
962	positive
963	negative
964	negative
965	positive
966	negative
967	positive
968	positive
969	negative
970	positive
971	positive
972	positive
973	positive
974	positive
975	positive
976	positive
