34	Sarkozy contre Hollande au second tour quel surprise :O on le savait tous avant les résultats 	negative
35	"DSK relance l'hypothèse du complot" http://is.gd/TWLCEu Il s'ennuie un peu, en ce moment.	negative
36	Dsk insinue que son adversaire politique est derrière l affaire du Sofitel... Faire ce coup là à Hollande c est pas chic à 1 semaine du 1T	negative
37	Carlton - New-York - DSK : "Ce fut l'honneur de la droite républicaine de ne pas commenter." #Clermont	negative
38	DSK dément.Julien Dray l'invite. Des personnalités socialistes font demi tour. JD a le sens de l'amitié mais pas le sens politique.	negative
39	Qu'est ce que je suis contente que Ségolène Royal ait dit "Au nom de la dignité des femmes, je ne veux pas le rencontrer" #DSK #Bercy	objective
40	Vomissons tous ensemble et votons Sarkozy ! #NS2012 . Bluaaaarrrrp. 	negative
41	J'ai bien rigolé quand #sarkozy nous a ressorti DSK, ca alors on s'y attendait pas du tout pauvre de lui il est tombé bien bas! 	negative
42	François et Valérie dans un bureau du conseil général de Corrèze. Image très sage. Pas sûr qu'avec #DSK on aurait eu la même chose....	negative
43	Le président est François Hollande, mon père va être contents, ma mère aussi tient! 	negative
44	Les gens disent que la France vas couler avec Hollande.. Ah par ce que c'est vrai que Sarko a fait du bon boulot hein, ça se voit. 	negative
45	Mickael Vendetta quitte la France après l’élection de Hollande . Franchement c'est triste . 	negative
46	Benoît #Hamon : "Hollande ne changera pas de positon". Voilà une vraie différence avec #DSK...	negative
47	Gourcuff dans la pré liste ? ça n'a rien à voir avec le fait qu'il est le chouchou de Blanc 	negative
48	#Syrie L'Armée libre Syrienne protége les observateurs de l' #ONU http://www.trust.org/alertnet/news/syria-attack-kills-21-rebels-say-protect-un-monitors/	objective
49	Et c'est là qu'un M. d'origine arabe, dit "C'est la faute de Sarkozy !". Merci M. pour cette intervention très constructive, merci 	negative
50	Ils n'assument pas mais il n'y a pas que Naffissatou qui léchait DSK, beaucoup de journalistes le voyaient comme 1 sauveur, n'oubliez jamais	negative
51	Il est beau #Hollande face à #Merkel , #Obama , #Cameron et #Barroso ... via @20minutes http://20min.fr/a/937029	negative
52	Nadine Morano a eu la chance de pouvoir rencontrer Sarkozy! Elle a eu une photo et un autographe. Trop de chance j'suis deg' :'( 	negative
53	Je ne sais pas ce qui est le plus drôle avec cet habillage... Le titre ou bien le sujet ? #DSK #Quebec	negative
54	Je prétends ne pas connaître DSK #AujourdhuiJeSuisDeGauche	objective
55	#Mali : le président D.#Traoré en route pour Paris pour passer des examens médicaux : Bravo #Sanogo et Cie. http://www.rfi.fr/afrique/20120523-mali-le-president-transition-dioncounda-traore-route-paris-passer-examens-medicaux	objective
56	Quand DSK reproche aux grecs de ne pas payer l’impôt, ça passe, mais qd c'est Lagarde, ça passe pas .... http://lelab.europe1.fr/t/avant-christine-lagarde-dominique-strauss-kahn-reprochait-deja-aux-grecs-de-ne-pas-payer-leurs-impots-2894/8752	mixed
57	Réponse à Sud-Ouest: Affaire #DSK-Diallo : John Solomon ne donne pas le nom du client de la 2820. http://www.sudouest.fr/2012/06/02/affaire-dsk-diallo-les-nouvelles-revelations-sur-une-enquete-baclee-732331-5045.php via @journalsudouest	objective
58	Vidéo: Tristane Banon: «Je ne peux pas forcer DSK à comprendre son acte» http://bit.ly/K0OZsw	objective
59	En gros tout un peuple doit se soumettre a 300 cons ? Qui a dit qu'en Tunisie on ignorait les minorités .. #tunisie #salafistes 	negative
60	La Russie paye l'addition salée d'une nuit dans laquelle Platini a du s'arroser de vodka, au vue d'une telle décision! 	negative
61	Affaire DSK : pourquoi il ne faut pas croire à une théorie du complot – Critiques littéraires Actualité livres | MyBOOX http://www.myboox.fr/actualite/affaire-dsk-pourquoi-il-ne-faut-pas-croire-une-theorie-du-complot-ac-15943.html	objective
62	Non mais halo quoi ils nous on foutu la russie quoi, on aurait pas pu rêver mieux.. #bac2012 	negative
63	quelle beau cadeau d'anniversaire que l'équipe de France a offert pour Zidane... 	negative
64	Ahhhh être femme et ambitieuse... quelle faute de goût! - Rachida Dati, l'insubmersible via @lemondefr http://www.lemonde.fr/style/article/2012/06/22/rachida-dati-l-insubmersible_1722335_1575563.html	negative
65	#loana #une #entrevue et qui voit-on ds le lointain italien ? #Berlusconi chassé par la crise et qui reviendrait grâce à elle. 	negative
66	Selon Closer, Sinclair aurait quitté DSK http://bit.ly/KPtUS5 Selon moi, ce n'est pas en lisant Closer qu'on fait son métier de journaliste. http://bit.ly/KPtUS5	objective
67	"DSK et Anne Sinclair se seraient séparés depuis un mois." J'espère que ce n'est pas pour une histoire d'adultère.	negative
68	Si ça se trouve, Anne Sinclair et DSK se séparent parce qu’elle ne supporte pas qu’il soit devenu fidèle…	mixed
69	@najatvb "L'ancien exécutif a obtenu le silence de PSA" Trop fort le Gouvernement #Fillon #déresponsabilisation 	negative
70	PSA:"Malheureusement, Montebourg n'a pas de baguette magique" une phrase que l'on n'aurait pas entendue avec DSK président #jdcjdr	negative
71	Hollande Président. L'affaire DSK. Anggun dernière de l'Eurovision. Vous trouvez pas que ça suffit ? #PasDeReyelAuxJO	negative
72	Au fait, Quand est-ce que on aura les jeux olympiques au Maroc ?? 	negative
73	Pour ceux qui ne connaissaient pas Michel Sabban, c est la defenseuse de DSK qui parlait de complot dans l affaire du Sofitel. Un cerveau...	objective
74	JO-2012: #Hollande remercie #Cameron du tapis rouge pour les sportifs français #London2012 #fiscalité http://ow.ly/cCnEg	objective
75	"@___DSK___: #MesPlusGrosMensonges Mais non t'inquiète pas je jouirai pas dans ta bouche." jai penser a toi @Gissait ahahah	negative
76	@SAbdelhamid @nadine__morano oui bravo également a Florent Manaudou qui a chanté aussi la marseillaise avec fierté !! 	negative
77	rep a gala paris match ! NON Mr DSK n'est pas seul nous som très nbrx à le soutenir ! @ParisMatch http://www.comite-de-soutien-dsk.com/	negative
78	Ils en font toujours trop les Américains quand ils gagnent. Bolt n'en fait pas autant :D 	negative
79	Je ne veux pas d'un plouc comme Président : http://tinyurl.com/8ntwrag La doublure de DSK fait de la peine à voir ! Pôv France ! #fh2012	objective
80	Monsieur Sarkozy compterait se rendre en Syrie pour y habiter, il n'aime plus la France. #Sarko 	objective
81	Je pense pas que DSK a violé Nafissatou, parce que quand tu viole une fille tu fais en sorte qu'elle soit belle.	mixed
82	La France n'avait pas vibré comme ça autour d'une perche depuis l'affaire DSK. Bravo Renaud Lavillenie. #JO2012	mixed
83	Si les rumeurs sont vraies, Anne Sinclair n'a pas été séparé de DSK et même de penser à acheter une maison à Cadaques ... Pourtant.	negative
84	C'est un vieux schouk gynophobe? MT @monachollet Luc Le Vaillant ne lâche pas l'affaire: #DSK... http://www.liberation.fr/politiques/2012/08/16/dsk-ou-l-exception-sexuelle-francaise_840133 via @LiseBouvet	objective
85	Se lever et voir #Copé #UMP François Hollande en TT, quel bon réveil ! Bonjour Twitter ! 	negative
86	La justice américaine pas pressée de fixer une date pour le procès civil #DSK repoussé sine die : http://angrywomenymous.blogspot.fr/2012/08/depuis-un-site-allemand.html	objective
87	y'a un gars par DM il me dit "C'est quoi ton fantasme ?" .. hum.. c'st surement pas toi, azy dégage dsk.	negative
88	Super !!! #Carburants : Ayrault évoque une "baisse de 2 à 4 centimes" d'euro http://www.franceinfo.fr/economie/carburants-ayrault-evoque-une-baisse-de-2-a-4-centimes-d-euro-719383-2012-08-27	negative
89	En vacances en Corse,#DSK se fait "chasser" d'une propriété - RTL.frQu'il ne touche surtout pas à nos femmes une balle est vite partie	negative
90	Merci M'sieur Hollande pour faire tant d'effort pour nos entreprises ! #MolleRépublique #La GaucheMaTuer 	negative
91	À la « une » de Corse-Matin, un même pas fait divers, mais avec DSK - Acrimed | Action Critique Médias http://www.acrimed.org/article3881.html	objective
92	“La nouvelle conquête de DSK, Myriam L’Aouffir, manager à France Télévisions, ne serait pas célibataire ! http://bit.ly/NYJ5W4	objective
93	Anne Sinclair confirme être séparée de DSK. Elle se serait enfin aperçue qu’elle était la seule à ne pas être payée pour coucher avec lui?	negative
94	"Je n'étais pas DSK mais je n'en étais pas loin" (Michel Sardou dans Paris Match, repris par Direct Matin).	mixed
95	#MarineLePen choisit bien son moment pour une sortie sur l'interdiction du voile et de la Kippa 	negative
96	"Les compétences de DSK ne doivent pas nous faire oublier notre morale" http://bit.ly/Vw6Fid par @HouthDid77 sur #ExpressYourself	objective
97	Manifestation d'extrême droite contre le racisme anti-blanc avortée à Paris. Bravo Mr #Copé. via @LeNouvelObs http://tempsreel.nouvelobs.com/societe/20120929.OBS4008/manifestation-d-extreme-droite-avortee-a-paris.html	objective
98	@jf_cope avez vous mangé des pains au chocolat en toute tranquillité ? Je m'inquiète pour votre santé intellectuel et physique 	negative
99	Non non, je ne suis pas du tout contrainte et forcée de regarder Canal + #psg #om http://instagr.am/p/QfebP8JazQ/	negative
100	Par contre toutes les promesses du dé-tricotage du quinquennat Sarkozy ont été tenues #ProjetHollande Bravo pour ce courage 	negative
101	DSK est peut être un queutard.. Cela ne remet pas en cause ses compétences en tant qu'économiste..	negative
102	Hollande plus optimiste que le FMI sur la croissance française ! #Figaro ! http://bit.ly/QVzaUB	negative
103	Sakhr El Matri est tlmt brillant sur cette vidéo que son ascension fulgurante n'est plus étonnante #Tunisie http://on.fb.me/hanqH1	objective
104	Après Zahia avec Ribéry, c'est ce soir TOUTE L'ÉQUIPE DE FRANCE qui va se faire baiser par l'Espagne ! Cool on s'améliore ! :D 	negative
105	Cinéma - Budget 2013: Les députés ont voté un prélèvement de 150 millions d'euros sur le CNC. Bravo Hollande ! 	negative
106	Je suis sur qu'Hollande se montrera aussi intransigeant avec le roi lors de son voyage en Arabie Saoudite qu'il a été pour la #Syrie 	negative
107	Et voilà ! Leekens vient de se faire limoger par Bruges, on s'y attendait pas du tout ! #football 	negative
108	Téléjournal demande aux leaders étudiants quels sont leurs livres favoris. Pkoi pas à Kim Jong-Un, Bashar al-Assad ou Ahmadinejad ? 	negative
109	#Gaza relayée au second plan par la triste rupture entre #Montebourg et #Pulvar... Oh les pauvres :( #Israël #people #moyenorient 	negative
110	#Sarkozy: laissons la justice faire son travail. La présomption d'innocence, ce n'est pas uniquement pour #DSK.	negative
111	#sommeteu : une BCE 100% masculine, vive la parité. l'Europe montre l'exemple c'est bien, on avance dans le bon sens 	negative
112	#Sarkozy ne reviendra pas. Il a créé le syndrome #DSK : perdre contre soi-même, à cause de ses faiblesses et trop d'affaires vt le submerger	negative
113	François Pupponi (PS) dément un retour de #DSK à Sarcelles. LE PAUVRE IL N'EST PAS AU COURANT http://www.parisdepeches.fr/16-Politique/8192-95_Val_Oise/7831-Fran%C3%A7ois_Pupponi_%28PS%29_d%C3%A9ment_retour_Sarcelles_.html via @ParisDPS	objective
114	Affaire DSK : l'accord pas encore négocié http://bit.ly/SklFi7	objective
115	Syrie : l'émissaire de l'ONU appelle à l'envoi de Casques bleus // Des Casques bleus arabes? Bonne idée! http://rc.ca/QU39jI	objective
116	Avis à SFR.... Pas assez de licenciements pr intéresser le Gouvernement #DommageEssaiEncore #ONPC 	negative
117	Ce que vous ne savez pas sur Jérôme Cahuzac : l’avocate de sa femme est la soeur de… Jean-François Copé > http://lelab.europe1.fr/t/dsk-cope-bettencourt-ce-que-vous-ne-savez-pas-sur-jerome-cahuzac-6357	objective
118	Si vous voulez connaitre les médias de demain, cherchez les journalistes qui ne sont pas sur la photo http://www.arretsurimages.net/vite-dit.php#14853 #dsk #feuillleton	objective
119	Michelle Obama est fan de The Wanted et pas des One Direction NANANANANANANANANANANANA !!!! #XDDDDDDDDDDDD 	negative
120	Nan parce que bon, 22 morts poignardés devant une école en Chine, c'est pas si violent ... Et puis, c'est des chinois 	negative
121	C'est beau l'amour entre #Duflot et #Valls... http://www.leparisien.fr/politique/duflot-a-valls-tue-un-ou-deux-manifestants-pour-montrer-que-tu-es-fort-23-12-2012-2430033.php?utm_source=dlvr.itutm_medium=twitter	negative
122	La Russie protege un transfuge d'un pays socialiste. Quelle ironie #Depardieu 	negative
123	#Depardieu met 2 semaines à avoir un passeport russe, l'administration française devrait prendre exemple niveau efficacité !!! 	negative
124	Dommage, vu son implication! RT @purecharts "X Factor" US : Britney Spears ne reviendra pas pour la saison 3 http://charts.tw/83737"	negative
125	La BCE dévoile le nouveau billet de 5 euros (avec en prime une déesse grecque ) http://www.businessinsider.com/new-5-euro-note-2013-1	objective
126	Petroplus: activité prolongée de 3 mois via @Le_Figaro on voit que hollande réussit mieux que NS !!  http://www.lefigaro.fr/flash-eco/2013/01/11/97002-20130111FILWWW00479-petroplus-activite-prolongee-de-3-mois.php	negative
127	l'action française au #Mali a mm la bénédiction d' Amadou et Mariam!! rassurant hien? -_-' http://www.lefigaro.fr/videos/player-video.php?bctid=2094724760001	negative
128	@erwanlescop @latrive C'est ce qui fait que nous, Français, sommes plus nobles. Regardez Gérard Depardieu... 	negative
129	Google qui améliore sa recherche d'images, non non, ca ne ressemble pas du tout à ce que Crosoft propose via Bing ! :) 	negative
130	@nadine__morano Merci d'avoir relayé cette indignation générale qui secoue le pays 	negative
131	@guybirenbaum Morano, Fillon, mais que vous arrive-t-il? une fois encore, vous avez oublié le !! ou, de meilleur goût, un simple ;-) 	negative
132	Qui considères-tu comme un héros contemporain ? — François Hollande. #Haha http://ask.fm/a/2dnq847b	negative
133	Mince alors il y a le match de l'équipe de France de rugby alors je suis obligé d'arrêter de travailler.. Mince Alors! #6Nations 	negative
134	“@FUL226: Chine : un responsable policier soupçonné d'avoir 192 domiciles : Gloire au communisme! ” #frci?? http://www.lepoint.fr/tiny/1-1623887	negative
135	“@TUNISCOPEcom: L'avion de Tunisair, sorti de piste aujourd'hui, s'appelle Farhat Hached http://fb.me/W2h1EIFe" #Tunisie 	objective
136	“@DorianFontana: Et si sa pué du cul dans le vestiaire ? #OM #TeamOM http://www.laprovence.com/article/om/om-une-remise-en-question-simpose" encore de la faute à Deschamps ça .... 	negative
137	Si toutes les filles qui ont couché avec DSK écrivent un bouquin, on n'a pas fini #SalonduLivre	negative
138	DSK est à terre et j'ai pas bcp d'estime pour lui. Mais s'attaquer à un homme à terre pour vendre un énième torchon ? Faut arrêter non ?	negative
139	Le livre de Marcela Iacub sur DSK pas interdit mais un encart devra être inséré http://bit.ly/YyhO0P	objective
140	Isabelle Adjani se retire du projet de film d'Abel Ferrara pour ne pas participer a l'entreprise de "destruction d'un homme" #Iacub #DSK	negative
141	The Pirate Bay se réfugie en Corée du Nord : On est pas le 1ier avril ? #TPB http://www.lemonde.fr/technologies/article/2013/03/04/the-pirate-bay-se-refugie-en-coree-du-nord_1842661_651865.html	objective
142	“@Le_Figaro: Hollande réaffirme son objectif d'inverser la courbe du chômage http://bit.ly/XGm4hJ" #BonneChance 	negative
143	“@moswaa: Mouhahaha!. N.Sarkozy pourrait être"obligé"de revenir en politique, pr"la France" http://mobile.francetvinfo.fr/nicolas-sarkozy-pourrait-etre-oblige-de-revenir-en-politique-pour-la-france_274857.mb" tellement gentil 	negative
144	Les pétrodollars du Venezuela de Chavez ont sauvé l'écurie Williams F1 de la faillite, du coup maintenant je m'inquiète pour elle. 	negative
145	Ça méritait un communiqué de #QS ! Chavez et "son frère d'armes" Bashar al-Assad #Assnat http://www.buzzfeed.com/ellievhall/the-17-most-outrageous-quotes-from-hugo-chavez?sub=2069485_959047	negative
146	@leLab_E1 Mais @FrancoisFillon vous étiez le 1er ministre !? Non !? C'était vous le chef du gouvernement ? Donc ... #ump #fillon 	negative
147	Mais si #Batho est parfaite pour l'écologie! Elle manie parfaitement la langue de BOIS... #ONPC 	negative
148	Pas de ministère intouchable pour les économies 2014 annonce #Cahuzac, le ministre intouchable. 	negative
149	@BrumedeMer Non, on peut le dire, Hollande, il est gentil, on l'aime bien au village. Un peu attardé, mais tellement attachant! 	negative
150	Après la condamnation de #Tibéri, @nk_m montre qu'elle a des soutiens exemplaires... #NoKoMent cc @Anne_Hidalgo @Oser_Paris 	objective
151	@RTLFrance Son frère aurait mieux fait d'aller en Syrie plutot qu'au Mali car au moins la France l'aurait armé, financé et couvert! 	negative
152	@itele Sinon hormis ça tout va bien hein. La France n'a qu'un problème : le chômage 	negative
153	Mais si un jour il n'y à plus de chômage, les gens de Pôle Emploi, eux, ils seront au chômage ! #OkJeSors 	negative
154	Hollande moins silencieux pour le ramadan... “@G_deLinares: Merci Mr #Hollande pour vos vœux de sainte Pâques #vide #silence” 	negative
155	Oh bah ça alors ! Le FN trempe aussi dans les magouilles. Je suis étonné ! #Cahuzac 	negative
156	Hollande ne savait pas pour DSK le violeur, il ne savait pas pour Cahuzac, il ne savait pas pour Augier… il ne serait pas un peu con ce mec?	negative
157	Finalement, c’était pas si grave que ça l’affaire DSK. …Allez, atchao bonsoir ! http://www.canalplus.fr/pid3580-c-live-tv-clair.html	mixed
158	depuis #cahuzac @edwyplenel + #mediapart sont sur tous les plateaux tv, a croire que c'est la première vraie affaire qu'ils sortent. 	negative
159	C'est où pour changer ce langage barbare? Je vais demander à Depardieu.. À moins que ce ne soit pas du russe 	negative
160	@JeanLucRomero ce n'est pas l' #UMP qui avait dit ne pas prendre de position sur la question du mariage? #Fillon #6moisplustard 	mixed
161	Apple veut bannir les applications dont il ne vend pas les contenus sont vraiment sympas dans cette boite :D http://bit.ly/fAKlfz	negative
162	La Nouvelle-Zélande qui vote le mariage pour tous en même pas 1 semaine, nous plus de 5 mois, vive la France. 	negative
163	Puis ce qui est fructueux d'habiter sur un sol français, c'est que notre sécurité est garantie. merci François Hollande. 	negative
164	Yééii, plus de calcul rapide à partir de l'ID --> #Algérie #DZ : « la carte de jeunes » bientôt disponible - http://bit.ly/ZOpQUf	objective
165	Yallah au bout de 2 jours j'ai enfin retrouvé internet cimer SFR pour votre rapidité et votre efficacité à toutes épreuves 	negative
166	Félicitations à F. #Hollande pour sa lutte efficace contre le #chômage. Les résultats sont là. La faute à Sarko qu'il disait ! 	negative
167	Les tableaux vendus par Guéant pour 500.000€ représentent des bateaux dans la tempête... #TrueStory http://bit.ly/11WT9XB	objective
168	Bof Beyoncé est pas top sur les pubs HetM...  	negative
169	Je n'aime pas David Beckham. :P.Un jour j'aurais tous les maillots des clubs où il est passé :).(Sauf PSG^^). 	negative
170	C'est bien, l'article sur la manif contre le #mariagepourtous à #Rennes dans @ouestfrancefr est ô combien neutre... 	negative
171	Film sur l'affaire DSK : Malgré les déclarations d'Isabelle Adjani, Nafissatou Diallo ne jouera pas son rôle http://bit.ly/13mxqtH	objective
172	Olympe mais qu'elle surprise je ne m'y attendais vraiment mais vraiment pas ! #thevoice 	mixed
173	Cambadélis : «Il a fallu passer la serpillière après Sarkozy». Venant du meilleur ami de DSK et Cahusac c'est pas brillant ! #GaucheIndigne	negative
174	Et en Algérie on nationalise... RT“@LesEchos: Après Aulnay, PSA envisagerait la fermeture du site de Meudon http://dlvr.it/3PglcT"	objective
175	Palme d'Or pour un film sur l'homosexualité le jour de la #manifpourtous #Cannes2013 	negative
176	La Vie d'Adèle #palmedor sort le 9 octobre, ça va c'est pas trop frustrant de devoir attendre si longtemps 	negative
177	Haha pendant que le #ManifPourTous a lieu à Paris, La Vie d'Adele reçoit la reconnaissance la plus grande à #Cannes2013 	negative
178	La menace n’est pas du tout #Hollande, la menace s’appelle DSK, elle tient en trois lettres #LesAmbitieux	negative
179	Ah bon ? Beaucoup des opposants au mariage pour tous seraient en fait des homosexuels honteux ? ÇA POUR UNE SURPRISE !?! 	negative
180	Quand les zozos de la manif 'pour tous' utilisent le guide... du syndicat de la magistrature sur les GAV . http://www.libertepourtous.fr/2013/05/connaitre-vos-droits-si-vous-etes.html?spref=tw	objective
181	Taubira renfore la prison mais diminue les peines de condamnation... T'as tout compris 	negative
182	Ce me donnerait presque envie de voter pr NKM. “@lemonde_pol: Pour Patrick Buisson, NKM est "la meilleure pour perdre" 	positive
183	L'avocat de DSK au #LGJ : "Je ne doute pas que les juges, in fine, fassent du droit et non de la morale" #Carlton	negative
184	quelqu'un : je vois pas le but de twitter j'avoue facebook c grave mieux mdrrrrrrrr 	negative
185	Carlton : «Cela ne fait pas de DSK un proxénète» http://bit.ly/154JLBd	objective
186	@Modem17 @Herve_Morin Roh petit joueur! Je m'attendais à du Patrick #Buisson, grand humaniste et homme du centre devant l'éternel! 	mixed
187	#Guéant a payé comptant 715 500€ un appartement en 2008. Suis-je #droitophobe @geoffroylejeune en mettant cette info ? #droitophobie 	negative
188	Le Dimanche c'est comme Benzema en équipe de France, Il sert a rien.. :D 	negative
189	Ils auraient pas pu prendre Justin Bieber ou les 1D à ta place ?... #Love #RIP #ComeBack 	negative
190	Oh Non !! Pas Google ! Me dit pas qu'il est un traitre comme facebook ! ( )... http://fb.me/2dj7uTQHL	negative
191	Quand #DSK explique la vie aux sénateurs : "Nous sommes dans un monde de méchants, pas dans un monde de gentils"	negative
192	Cécile Duflot: "je ne crois pas que DSK soit en mesure de donner des leçons" http://bit.ly/17EctzZ	objective
193	Ah oui tu as raison @LouiSGSylvestre, c'est vraiment de la merde ce mouvement de @LaManifPourTous. Vive le #mariagepourtous quoi ! 	negative
194	Les Frères Musulmans planifiaient un coup d'Etat aux Emirats Arabes Unis, c'est par un coup d'Etat qu'ils partent de l'#Egypte. 	negative
195	L'armée viens de fermé 6 chaines en #Egypte ainsi que le Bureau d'alJazeera a #Caire...Vive la démocratie...Vive l'Egypte libre 	negative
196	Je ne comprends pas. Ce n'est pas l'#UMP qui parle tout le temps du prb de déficit ? ? Est-ce la même chose pour tous les sujets ? 	mixed
197	Anelka il a fait une saison de fou avec La Juve ... _ Il aura vraiment marqué la vieille dame de son empreinte !! 	negative
198	Vive Nicolas Sarkozy, Notre Maître, Notre Sauveur ! via @leplus_obs c'est de l' bien sûr! http://leplus.nouvelobs.com/contribution/904871-.html	objective
199	Je pense que là pour le titre, c'est définitivement terminé, nous n'avons plus aucune chance. #PSG 	negative
200	VIDEO. DSK mercredi sur CNN : il n'a toujours pas digéré le «perp walk» http://dlvr.it/3dV69Y	objective
201	C'est vrai que le PSG c'est un club qui a une histoire on sens que les mecs sont investie et qu'ils ne font pas sa pour l'argent 	mixed
202	#politique : L'#Iran et la #Syrie veulent rejoindre le Conseil des droits de l'homme à l'#ONU. http://bit.ly/12qnTTY	objective
203	.@pierremoscovici Vas y Pierrot, avoue que tu as couvert Jéjé, plus personne ne te croit, même pas DSK.	negative
204	Tout est fait en Chine, sauf les biscuits chinois o__o http://instagram.com/p/cIQAftGFPh/	objective
205	@AntoineMokrane ça en Syrie, le vol de chocolatines en France... Les musulmans ont vraiment un problème avec les viennoiseries ! 	negative
206	@nicogougain Flippante Bourges qui présente la Fce comme une dictature, surtout à la Russie poutinienne qui rafle tant ses opposants. 	negative
207	Asma Fatma Motamri de l ATFD:"Nous avons ecrit cette constitution en 4h" #TnAc #13aout #Tunisie #Bardo 	negative
208	"#Valls a eu les larmes aux yeux devant DSK menotté mais n'a pas la même émotion pour la jeunesse quotidiennement humiliée des cités" Plenel	negative
